Matching_ProteinAccession	S10	S1	S2	S3	S4	S5	S6	S7	S8	S9
ppa:PAS_chr3_0343	13.499253217668434	No Data	No Data	No Data	No Data	13.203058938141512	No Data	No Data	No Data	No Data
ppa:PAS_chr3_1178	16.35784902583104	15.6649068557986	16.187176254328946	16.48707014331503	16.632376793492387	16.262481576351252	15.674429469346263	15.773196064046422	16.520153933639335	16.4603970250443
ppa:PAS_chr3_0342	17.95706572058389	17.960057186480118	18.07073826305822	17.967708326236792	17.922081116916093	17.990151583833118	17.93710769946118	18.02959340719944	17.94013281516169	17.939005666029754
ppa:PAS_chr3_0340	19.15837192751101	19.716581279522547	19.56978157061553	19.203393859623308	19.085711683438515	19.123964918726937	19.66529568454477	19.208628654420448	19.25959630614926	19.11841882403371
ppa:PAS_chr3_1177	16.321336077944245	16.220527268226938	15.98284538737583	16.294633508414293	15.962612577662142	16.508450912778876	15.817207648537233	16.008103721949652	16.33164342331916	16.16190133331512
ppa:PAS_chr3_0339	15.285324321847892	15.210026056433843	15.057069905913307	15.52612882281	14.29002377013365	15.062059976063567	14.262419207398	14.4062750844291	15.056492354836386	15.12829441685575
ppa:PAS_chr3_0338	17.268612528333634	15.184374310052045	15.257087963710813	15.68911192460644	16.97734596332633	17.01531295588464	15.32094842433004	15.726383344186075	15.886791806081725	17.055496929765738
ppa:PAS_chr3_0337	18.356060202736547	No Data	No Data	12.01126855199959	15.441168143934204	16.585632045773902	No Data	10.033323515990173	13.244721963748654	18.63573915156968
ppa:PAS_chr3_0336	16.764216797912937	16.335503486089863	16.957818795139335	16.741715700093973	16.719277259256	16.619326802313285	16.25969715252545	16.502707756928523	16.503454063568125	16.80077126658749
ppa:PAS_chr3_0335	19.493729284312288	21.55627157278896	21.32190511782224	20.46769957197488	20.04303195760268	19.746112020255783	21.45748884588748	21.517198642924512	19.99804366138817	20.33482851908892
ppa:PAS_chr3_0333	17.875454367082778	17.249056436441325	17.090766625854283	18.113795252453627	18.1047265517888	18.45527127537044	17.059796796796366	17.327165560793997	17.635927422843196	17.89301770806038
ppa:PAS_chr3_0332	No Data	14.888722999794595	14.105850816133923	No Data	12.864105740155424	No Data	14.53462870303244	14.864478529817866	13.834129591052063	12.96260869470462
ppa:PAS_chr3_0331	12.93344429567678	14.464279379268472	11.351946137443033	10.548996362255105	12.792622612524053	12.554869851280062	14.70439908872293	12.963494267853465	No Data	9.42334805426895
ppa:PAS_chr3_0330	16.824445949214073	15.661041616846846	15.351485073920715	15.311520780930197	16.088201408703554	16.0540628864686	15.752955417104314	15.14258605995238	15.69927675264578	16.320833594989693
ppa:PAS_chr3_0329	16.07968415548204	15.537311785715849	15.14341248754259	15.354898785200982	15.950311600167938	16.003461294945673	15.235495259723956	14.898311039222072	15.290544409295938	15.758707538247217
ppa:PAS_chr3_0325	14.687944912338263	14.356252203593405	14.576618585681	15.146162640626365	14.768866590584745	15.064705601887868	14.561169523363455	14.501497312846794	14.59776308225151	14.887953880796978
ppa:PAS_chr3_0324	14.66257211464566	15.155535657027256	14.726049524447108	14.82013396009366	15.335399487316495	14.651864000901693	15.118115557421763	14.74647013914002	15.040022771415876	14.803411528020126
ppa:PAS_chr3_0319	16.327356648172856	14.8611128488827	16.087963406014342	No Data	14.923245231796026	15.883867745460323	15.78909190880155	15.813265683173658	15.250284681821013	15.833383887933074
ppa:PAS_chr3_0317	18.341165337900907	17.827385931525182	17.853031274396148	17.764355819445417	18.04693230876752	18.288169489294205	17.56461807182966	17.959962324403385	17.866525266341064	18.019778872399527
ppa:PAS_chr3_0316	14.332944412167915	15.549698666257372	15.571078129444013	No Data	14.426721852163986	No Data	15.230042430987732	15.085000215204808	14.572386130973946	14.31894944705056
ppa:PAS_chr3_0313	15.452090011511258	17.080205646529215	16.90011482765667	15.884945941155426	15.141115200223226	15.360792977815477	16.451028952033077	16.131502185145806	16.007564910487666	14.816947600257688
ppa:PAS_chr3_0312	No Data	11.525223637274353	11.92517038695788	No Data	10.738915968738024	No Data	11.62114975476482	11.731165703379371	No Data	10.497906276639611
ppa:PAS_chr3_0310	16.23075049988526	16.865023086814144	16.244171451262783	16.662963854102003	16.515785124121223	16.654465152151577	15.924509805035107	16.20776847676575	16.643091338441497	16.570993040499193
ppa:PAS_chr3_0309	14.10110094399444	14.200113002379188	14.25772563552205	13.814857116967826	13.36829836466499	14.105626097279748	14.485264761272692	14.601109146725197	13.890074885776595	13.923497147043438
ppa:PAS_chr3_0307	18.14774402591063	18.341758231860403	18.531342192159347	18.47551711081684	18.627706756033096	18.325143336716305	18.44708562312346	18.53748194925185	18.37336262516738	18.389675973292192
ppa:PAS_chr3_0303	18.924748725650247	16.277698170920363	16.930963592601174	17.631847251516184	18.350408865527708	18.857920361073333	15.966456340869533	16.837022968740854	17.359071631313043	17.988598449114406
ppa:PAS_chr3_0301	14.928348670551385	15.207649637250023	15.37898100660722	14.337619724430006	15.306219846111766	14.571077319096778	15.195355535036873	15.04905616811615	14.851607612629122	14.670224876623829
ppa:PAS_chr3_0300	17.36337563138404	18.21433038706808	17.97635749591721	17.447895804092834	17.467922041175218	17.045189731413828	18.19648686613716	17.796555565106974	17.530582436585508	17.394431946953464
ppa:PAS_chr3_0298	17.486552849420395	16.897792935802467	16.903491243602037	17.33020898197402	17.38719327473309	17.49248463125079	16.6890241327307	16.834921092851587	17.476792053664923	17.418901842872035
ppa:PAS_chr3_0297	16.110853006319445	16.04687886836976	15.860950461453134	15.897305578980603	16.04196722810778	15.986985158379296	15.994196655700163	15.794306487435517	15.729897846825324	15.848685685498747
F2QWU2	14.967537980736749	15.178765134626024	14.907992239719617	14.785606319434423	15.111108122891633	14.867966612361348	15.246024964144125	15.67244023356888	14.81668760273766	15.282883818855666
ppa:PAS_chr3_0295	12.428107487344986	14.81359489369663	14.379432970787798	14.1498595094226	13.244848238416044	14.410694469247863	14.59675096990397	14.03550876904348	13.541385572667224	12.77512154985212
ppa:PAS_chr3_0294	16.80544209193775	17.131515216053472	16.791319312077505	16.66751049681156	16.596538180248235	16.719081483160913	16.87719069189327	16.610289766495836	16.58950428527542	16.70988271517021
ppa:PAS_chr3_0293	14.101969261099342	12.10451349513693	12.52830052778856	13.92896558436772	13.910968932080335	13.468774294284575	13.015169498091174	12.957205861365276	13.801624494462551	14.41485914224542
ppa:PAS_chr3_1176	15.185327651380218	16.91728192716059	16.169454686003913	14.965917770044266	15.050698280254563	15.138903595962724	16.714426962693675	15.755846413464988	15.116455652053617	14.755029871294552
ppa:PAS_chr3_0292	16.358823008796666	17.567890293610805	16.97019411861506	16.654950414403952	16.68212008778086	16.56846076685828	17.34308999724144	16.900645087317265	16.6233130933226	16.51894328221609
ppa:PAS_chr3_1175	14.930672918754098	15.526901788875922	15.81080391289302	15.313165922280149	15.970705295881888	15.969884901873115	15.647435589036778	15.25235417456008	15.149749134849268	12.541301905090055
ppa:PAS_chr3_0289	No Data	No Data	No Data	No Data	No Data	15.0891845535928	No Data	No Data	No Data	No Data
ppa:PAS_chr3_0285	18.291879463758765	18.954661808959507	18.56687116266599	18.334243410372505	18.347697460239136	18.13721756643748	18.719544554149447	18.42149678872936	18.27913941278648	18.310884270947174
ppa:PAS_chr3_0281	18.600495635717515	17.539696864818463	17.649287100651737	18.328197871832337	18.79381641172779	18.7661180947277	17.500404515391534	17.827965110427	17.86827471969114	18.73433120230946
ppa:PAS_chr3_0280	17.20802443991498	15.981760014799606	15.798081754688344	16.498780318644695	16.592000036396914	16.982357993485298	16.063207602231756	15.813269500254046	16.451574230593064	16.724849485178755
ppa:PAS_chr3_0277	24.146388903145567	24.0045328695386	24.06937617458265	24.045046880344067	24.049253473202832	24.073492420812368	23.955069052482983	23.916343371090008	23.964294062961866	23.98603956986328
ppa:PAS_chr3_0275	13.226696469615154	14.776796753626668	14.299595828085147	14.291316443207482	13.154754615280918	No Data	14.441732862759062	13.959676197455046	14.070098664312328	13.57535966323008
ppa:PAS_chr3_0273	15.628281769461749	15.576554120284351	15.83774177480398	15.1097987787711	15.699408935781593	15.568054336475337	15.377247076109668	14.757152327450449	15.478151064758366	15.482023677689396
ppa:PAS_chr3_0272	17.95296505509347	16.811549225149218	16.818313013809153	17.785640140569534	16.71847455470593	16.696392401089103	16.911466325295134	17.299801499606634	16.634339352075088	17.091517870060787
ppa:PAS_chr3_0271	14.105728871341066	13.314628878713329	13.112238246631442	12.87513935058014	13.48840590384384	13.371216970444216	12.848445004637544	12.548560776128502	13.088592385667791	12.83082551832582
ppa:PAS_chr3_0269	14.464691691348827	16.386743603991974	16.050035779031365	13.726831088175397	14.86419389197212	15.12910941212614	15.992293203333167	15.642355610868208	15.495911859125975	15.168189455578243
ppa:PAS_chr3_0268	15.416989986377867	17.177984561727207	16.882976762044233	16.54426949052586	15.937201022444327	15.06974819792483	17.027263827279356	16.772534569075535	16.17044926216856	15.74967509988142
ppa:PAS_chr3_0267	17.724724607952673	18.310802746334407	17.462102568068204	17.689911406164807	17.80533826967363	17.899396293626804	17.51041492283311	18.11155773166656	17.674111647499352	17.69958876165938
ppa:PAS_chr3_1173	15.061834097937153	15.397942885644126	15.345797752643112	15.757888342723106	15.199400366662225	15.498369722429183	15.089739308548417	15.188522897179942	15.187187583510322	15.072757893097728
ppa:PAS_chr3_0265	13.218389849938694	13.723449721641696	12.276063049436264	No Data	No Data	No Data	13.513394851380903	13.25693569802748	12.4615126705365	13.304150058681987
ppa:PAS_chr3_0264	17.89107287699153	17.94362335880707	18.571200370899074	18.55653341815404	18.18434222349408	17.947657625182952	17.820381358099812	18.61823167767663	18.39847571859192	18.144981179165256
ppa:PAS_chr3_0263	15.03956452657189	14.057992548791937	13.803747822191225	13.290211261257928	14.351405676876732	15.010939511754003	13.81984920507254	13.79856563780984	14.121325616401853	14.710793298926369
ppa:PAS_chr3_1172	15.74144414949607	14.243359381344703	15.335755069416145	15.89865849064006	15.937342836671842	16.04251071238881	14.543003845369018	15.57069003679718	15.930996697918404	16.102564134076903
ppa:PAS_chr3_0262	15.502951228807165	15.826936052303068	16.2364800932456	16.292497591866834	16.040696239226218	15.953418073200044	15.921397052848391	16.30360504522695	15.9943275380625	16.047851806119443
ppa:PAS_chr3_0261	18.521598522876367	19.099369964483195	18.6133572722048	18.19587544192366	18.61689810549298	18.68182915030632	17.920815048018913	18.45380640203332	18.24222526277172	18.224662378012795
ppa:PAS_chr3_0260	14.964983377211562	10.96099274227868	16.285738877511147	13.246104867186723	13.156464263681409	10.312370316977246	12.52740756254868	No Data	13.886761205181068	12.219167190770182
ppa:PAS_chr3_0259	15.473509686718607	17.440042352910623	18.195364096546115	17.455854200403625	16.74816868542469	15.273859469767526	15.562715933949532	15.518488200461416	16.910912588445893	14.6441589575371
ppa:PAS_chr3_0258	13.760321081317706	15.050572911660092	14.236568555162613	No Data	14.34638495864502	13.940267798795723	14.59754691840054	14.058957527601136	14.05674321203485	14.395999373227037
ppa:PAS_chr3_0257	20.527410068300533	20.167244781689377	20.79057699436394	20.951214624948875	20.65669315001998	20.5167603201169	20.501063063861523	20.598082609016537	21.130973156520795	20.664565446095462
ppa:PAS_chr3_0256	15.486698054070782	16.620021995619997	16.1757108046921	15.618998508973462	15.651649663002628	15.332073710011644	16.276319817589915	16.1392557754255	15.35013054696188	15.575071313229866
ppa:PAS_chr3_0255	19.20165775908268	20.71481451405472	20.582144394125727	20.05993934977462	19.45104543290598	19.21047352201932	20.53524511477391	20.62226177316997	19.94303808770283	19.49690837662133
ppa:PAS_chr3_0253	21.40414848836512	20.858166487247875	20.618608087527164	20.78097281951168	21.08585105055843	21.303850828316705	20.63360801487085	20.5407593662035	21.04662712248771	21.29847935302125
ppa:PAS_chr3_0252	14.139616611630256	15.247739080566753	14.818885609052018	13.358755682922574	13.909895189036382	14.339881936099964	14.02285423554031	13.933490851439077	13.570630285338154	13.581995617784022
ppa:PAS_chr3_0250	15.43250226866958	15.311556534701989	15.681294182515854	16.265645375466807	16.129313049716995	16.0389097819788	14.812305415614178	15.8081668447623	15.84469082513036	15.84252538790197
ppa:PAS_chr3_0248	16.486459188963565	16.540342335455946	15.696876497711257	15.841438809741994	16.26257921060863	16.409171688135494	15.712492260756004	16.82856962322027	15.915088489123471	16.459130899085192
ppa:PAS_chr3_0247	No Data	13.232131480076069	12.012691537621183	No Data	No Data	12.867330779911022	12.611776898211843	No Data	No Data	No Data
ppa:PAS_chr3_0246	11.73862843007487	12.334707970641793	12.7607295903569	No Data	12.455224987450858	11.517509246270288	12.999744497148564	11.788728387564229	No Data	12.790329702256644
ppa:PAS_chr3_0245	17.365369169839347	17.254553483966017	17.306918198899773	17.217060306485983	17.447978385720194	17.38099194042018	17.250321696657565	17.050215842058932	17.240046382781667	17.2750248596757
ppa:PAS_chr3_0244	13.812996896172232	14.059366247493053	14.97876517616437	13.48713664783945	13.827826950331234	No Data	14.43704733231293	14.219768529711832	14.529613087171644	14.380614839573772
ppa:PAS_chr3_0242	13.19560875399602	15.532056114326975	13.765124600495351	14.713069922317931	12.684385440972768	12.77541235665188	13.98674964380261	14.102631888854969	13.531763973588877	13.268832370928369
ppa:PAS_chr3_0241	14.99563562279248	16.20302816090229	16.116141340910968	15.396460279939989	14.845496750774696	15.478011171176044	15.993894700367356	15.26645572429283	15.169884489404645	14.40727230316116
ppa:PAS_chr3_0240	16.016684529240788	17.174641074915698	17.135231909261865	16.945918059370165	16.436057270073128	15.945802085129896	17.239762394230343	17.08566679139482	16.549008822433375	16.35926363405261
ppa:PAS_chr3_1170	14.889690552067767	15.258472297071016	14.703994687553251	14.805884655084348	14.732403979981768	14.8327121550373	15.068282001231838	14.9050987541038	15.202374512459066	14.70234645954864
ppa:PAS_chr3_0239	17.17003751192709	No Data	15.761309973714493	16.464679852107093	17.2151282893601	17.177167212920573	14.765197965026692	14.882585681804848	16.732372303622064	17.046677908097507
ppa:PAS_chr3_0238	18.8275867372924	17.87899151379952	18.38609232595067	17.98700902009148	18.630591975722503	18.1715111087004	18.16501982916772	17.98291247817665	18.213793066055427	18.440418939334783
F2QX04	16.37403599676643	16.082649341609464	16.296856428955547	16.245707338421443	16.327690784639696	16.398292387800677	16.001300290623767	16.099777988220797	16.044384780149123	16.290937225443525
ppa:PAS_chr3_0236	12.764039482987531	18.15662072198156	17.16627113579308	15.714519091554564	15.519176229482015	13.563805138262794	16.95861492790612	16.381168899478933	14.202386769223736	14.005662751589137
ppa:PAS_chr3_0233	20.19015065767074	20.31764363643643	19.66459669381226	19.78097482129971	20.09760315221844	20.202582265490733	19.884612217952267	19.73126184586265	19.94917055539626	20.11098200348313
ppa:PAS_chr3_0232	15.956082669429552	16.786660886344464	16.497019518676165	15.780265814458314	16.001806749817717	16.17324266564405	16.691995950148687	16.6801666586476	15.910977072455983	16.175987894210035
ppa:PAS_chr3_0231	16.871137816961713	16.76245878707049	16.42419769095629	16.788936338498303	16.568074289497638	16.718070107489975	16.48352784765488	16.429908932237474	16.981886718514403	16.595004848723026
ppa:PAS_chr3_1169	24.356215390853443	23.3930118689728	23.190418507083685	23.502667336134344	23.82373379822357	24.275780097088315	23.11376998102567	23.226862247406327	23.43537052451473	23.92283316759324
ppa:PAS_chr3_1168	15.362416223145212	No Data	13.414233084182984	13.938383698184015	16.377881711748735	15.726061273385554	15.194612292533352	15.806581284115074	14.191080757367846	15.741008841892013
ppa:PAS_chr3_1167	20.15623448301492	20.303635422048835	20.050615421967173	20.07977235847625	20.14483387565198	20.37225279441122	20.25883096561359	20.00657314251048	19.99764613204372	20.25954530565404
ppa:PAS_chr3_0230	15.22947499209202	No Data	No Data	16.901806830842553	18.35641946133013	16.459272009908677	11.185628607538046	No Data	15.936076523334725	17.059750596049692
ppa:PAS_chr3_0229	15.457136358225522	12.689739326305691	12.499371479039423	No Data	14.415225206130604	16.484056801864035	13.616224293321723	14.28438245121741	No Data	12.719418172349252
ppa:PAS_chr3_0228	17.63547479981625	16.33662532377284	16.66207875835955	17.87761815190656	17.853676008536265	18.402863870061893	16.344618018214078	16.753033382896547	17.225031168814915	17.59717668245966
ppa:PAS_chr3_0227	23.712523537004355	22.55849895641024	22.90984511947852	23.68498794358037	23.796408125416725	23.80408758394473	22.4673616366899	22.64738255652232	23.728540030158893	23.72552477960404
ppa:PAS_chr3_0225	18.22842282843842	16.403520754575716	16.11031093292096	16.885272697140742	17.397096186133602	18.1483347560405	16.458035194381292	15.583527681466403	17.15201415188712	17.796290974880293
ppa:PAS_chr3_0223	18.353075733376613	18.8767158062781	18.596383259645457	18.658591007051857	18.31218194379932	18.27786031869176	18.69591748476569	18.46071635095871	18.387338444129767	18.35761535995765
ppa:PAS_chr3_0221	16.906834184196168	17.00430671831428	17.436610650062423	17.171125017564282	17.001231729736816	17.376727934121114	17.015658183130643	17.243199702312605	17.116600964092388	17.370144475454364
ppa:PAS_chr3_0220	14.721769462106437	14.090037126535112	13.904297244309074	14.04496436365471	14.57314985615294	14.825445437209977	13.584413427627412	13.998798717136866	14.24665565722936	14.309438327962315
ppa:PAS_chr3_0218	13.828798053613216	16.74051833330461	14.42276877858887	13.61658552359721	14.718460862431243	14.457501746254207	15.720062081783396	14.42847915083754	13.61835200507577	13.91519118156714
ppa:PAS_chr3_0217	15.652721143597535	15.800157657093084	15.591069502143286	15.749229991242174	15.796267107881848	15.526809637342598	15.966072724390202	14.040353105938006	15.02047372386692	15.270238142987338
ppa:PAS_chr3_0216	21.40691926250898	22.42663522975289	22.24372807213412	22.029394237352463	21.53331262027873	21.23165186857237	22.34904441570579	22.28657778360937	21.69394800337381	21.475744314142087
ppa:PAS_chr3_1163	14.772177626359165	14.97266091244941	14.692462048846142	14.909990746587102	14.877637340636166	14.82938692539473	14.654100606512614	14.529289349247026	14.50277997745004	14.73214972135129
ppa:PAS_chr3_0215	17.488761865193666	16.746638454036592	16.624547943426027	16.268347673448076	17.054827357123155	17.998007151129357	16.4245262829455	16.48357889447178	15.785469829629603	16.709578919265645
ppa:PAS_chr3_0214	19.82401856479937	19.39373910048447	19.16524898178733	19.348877786148893	19.512908487013725	19.608556468062257	19.231864821115693	19.22213673418524	19.350083458190827	19.489455394307257
ppa:PAS_chr3_0213	13.797163978124784	15.832091021043151	15.33037080570791	No Data	12.32169115213131	No Data	15.630867663695536	15.005001347565372	14.576153886017371	No Data
ppa:PAS_chr3_0212	15.94235279343409	16.961387162428174	17.12417307089794	15.949081744887888	16.167874428885824	16.00250052329102	16.68654263059335	16.507350183692555	15.907392055720203	15.991994221631494
ppa:PAS_chr3_0211	12.767401714555067	14.560107022227331	14.306821573255494	13.31706311131318	13.76163685031744	13.21774194299793	14.667176309329824	17.84376572481566	13.91491774447588	13.25168725605416
ppa:PAS_chr3_0210	15.69511495192912	14.862026611935365	15.362374216068936	15.749928538680352	15.589972703278947	15.859299037222511	15.261937656988886	15.270777231882215	15.50515686639437	15.827084961281733
ppa:PAS_chr3_0209	15.912842019530045	15.532534164947442	15.352804797193732	15.67367203482959	15.895559658868462	15.917921158442386	14.422381909438329	15.217222904858476	15.83716881869539	15.964121021750884
ppa:PAS_chr3_0207	16.559419104284977	17.802324267933674	17.113597360566	16.948592966567354	16.797079552145224	16.798513924551727	17.123162012771285	16.45615648120333	16.52905230843348	16.281258246965994
ppa:PAS_chr3_0206	No Data	13.991207996650036	13.544459353594046	No Data	14.150573174826237	15.207478806912302	13.54877723360877	No Data	No Data	14.237236515657836
ppa:PAS_chr3_0205	15.252053824997423	15.897541846198704	15.186461883094236	15.50389947923962	15.396837703437678	15.63839194100332	15.74029473943982	15.591302848356737	14.98979015220326	15.459833564268566
ppa:PAS_chr3_0203	16.09340208917223	15.911956417701647	16.01505802340889	16.06097161350348	15.968618019326776	16.165351429149577	15.609952536197303	15.78244098529258	15.544553568287704	16.030152182885086
F2QX48	18.16818930252075	18.147165944107982	18.061994572249485	17.99580173430464	18.113504842757784	18.01419844308462	18.190826893019786	18.246245520593348	17.898499167889696	18.00362702255546
ppa:PAS_chr3_0199	14.13154614436312	14.86515537009789	14.59888134356254	10.979986475668284	10.813935475100283	13.914585500662964	13.529924483814304	13.5643732745382	13.125344412176348	13.599235702851528
ppa:PAS_chr3_0197	16.207513063963297	15.903253741845049	15.481290715924091	15.885839990974976	15.961874539730482	16.220762530463915	15.520308266362616	15.18229204822108	15.622477281950657	15.969383622766934
ppa:PAS_chr3_0195	15.816382927173043	15.628964432436003	15.608572484901671	15.832652863788502	15.695465882663283	15.829335530905674	15.47866718311695	15.63840033795867	15.521544251078549	15.659620330381165
ppa:PAS_chr3_0194	18.26758453387846	19.67112540396112	19.483668314301383	17.858939604397275	18.29202949055535	18.56711530435245	19.050908476523663	18.961731849452693	17.98597305848741	18.35660416119919
ppa:PAS_chr3_0188	22.410433494514454	21.3955281212918	21.541380491300227	21.94666680176113	22.22590700020177	22.43639041652866	21.526433091810063	22.0131166429686	21.94962458829351	22.21359537527429
ppa:PAS_chr3_0186	16.742586580035766	14.877836888295954	15.164949112743988	16.21815420043552	14.91179883106641	17.079532147262128	14.92752172967614	14.874796598251995	14.319444041543472	12.668031440958783
ppa:PAS_chr3_0184	17.45397866958511	15.680421337847603	15.213856090054472	17.073824168053275	17.558617130543492	17.729681831145527	14.464754500016872	15.587672235413612	16.026776357196443	16.405797441491263
ppa:PAS_chr3_0183	14.017989068844017	14.826857713806184	13.663569178924408	No Data	No Data	No Data	14.052052230891093	13.654533221061858	13.671122055710487	12.782488578636714
ppa:PAS_chr3_0181	15.816450605862068	17.967426722043175	17.735399013868697	16.84371148596962	16.27921084187162	15.650934279578388	17.740767622252427	17.641253355488004	16.774966777344847	16.16994349901329
ppa:PAS_chr3_0179	18.945200905257582	17.9302629709045	17.747042247711228	18.094993393796145	18.37076202560372	18.74032480103645	17.74572017142437	17.618292066704033	18.05932812060704	18.529132160619216
ppa:PAS_chr3_0178	14.675782526856342	16.063377140975508	15.880956984317596	14.739242085705902	15.238993742796776	15.027602663724211	15.509960765714595	14.921445088637537	15.197650453107832	15.433845444544986
ppa:PAS_chr3_0177	17.46086667837671	18.27248669721336	18.47732842428399	17.74663117651484	17.765148482324765	17.752081993941008	18.13039019956974	18.318028592031848	18.01939390580729	17.77273178106443
ppa:PAS_chr3_1159	14.957718738490213	15.01632662399481	14.84647258368663	15.149813004311568	15.348681289780217	15.52097876845632	15.38123980906974	15.65509491279558	14.879843558931375	14.545672707702348
ppa:PAS_chr3_0175	18.985411236302696	19.11769002108463	19.022304649032808	19.03331175204284	18.97708353324503	19.19283112967555	18.963427943689123	17.237870478244922	19.039124715572303	19.331002059354606
ppa:PAS_chr3_0174	15.897972456538398	15.994594359714048	16.182810622788583	16.532115938784532	16.364913445274492	16.251362639131546	15.882585681804846	16.06617822851901	16.216389597963943	16.442955261786242
ppa:PAS_chr3_0173	14.581560344527915	15.511936351583522	14.267985364601268	No Data	14.692491421112118	14.534082698171936	14.955625787496045	13.984177308445204	14.424475153617475	14.105506051742216
ppa:PAS_chr3_0170	15.56181280037392	16.775676584287126	16.341828662546092	16.28520436350979	15.970057604346025	15.520551184040691	16.67500975274124	16.508209334708983	16.61498779745928	15.924305282202711
ppa:PAS_chr3_1158	15.467409402681955	15.276296386550417	14.895919418972074	15.338034898948496	15.664152001128755	15.7949443977115	15.055264062981925	14.925376960546211	14.806490130702509	15.25595810927916
ppa:PAS_chr3_0168	15.93946604739368	No Data	15.567132832669902	No Data	16.405457673628447	16.078355087659922	No Data	15.366142490562464	16.585992652889	16.408925463862417
ppa:PAS_chr3_0167	21.26214503878209	18.892421359396472	19.447176702897423	20.50951250614068	20.851333674050665	21.32588198765161	18.73274430169284	19.184893952374896	20.74550948689385	20.7702139200745
ppa:PAS_chr3_1157	19.77578949419066	17.734794262274555	18.73183949826607	18.230590591721725	18.829356727724694	19.88112908777394	17.39648340633758	18.043962117652008	17.595206594142528	18.67727478182781
ppa:PAS_chr3_0166	19.308771602017966	19.841993378677007	19.598741097248148	19.56456562707012	19.350892523716062	19.212614826153413	19.76353111341699	19.59594365864592	19.437412128095943	19.1794758848958
ppa:PAS_chr3_0165	19.410973764715365	19.474212565783912	19.280599179859085	19.14819322634633	19.235132787424984	19.35694300717925	19.29284565516155	19.14683200137469	19.40937008764313	19.36146367303094
F2QX87	17.00999463996619	16.581951154231596	17.092788266294033	17.0444541556892	17.29138530453112	16.92368963577822	16.73194232659282	16.854664206462235	16.894170153880065	16.93323779330578
F2QX88	15.981185833499389	14.166116333741163	14.934847512553189	15.399525931081357	15.53126151018103	16.21468182078032	14.233730253366884	14.491189350519711	15.363298089323273	15.563403213089256
ppa:PAS_chr3_0162	15.298683226267398	15.030154540840604	14.842835715948707	15.223675921840176	15.641152015952748	15.44713078528133	14.857386880319988	14.22154995179178	14.610267121691171	15.086837741126226
ppa:PAS_chr3_0160	15.746556144150212	17.66123564150624	17.68982099749674	16.234825761618886	16.424048620849895	15.636211720134506	17.865870584998074	17.154276545688244	16.178849914430224	15.750723442165777
ppa:PAS_chr3_0159	14.995265209773006	No Data	No Data	14.134958626434988	14.180584071929752	14.469440481125025	14.268620523196784	No Data	13.946688930562244	14.73528000539968
ppa:PAS_chr3_0158	14.356772318260102	15.260395557221567	14.273041029888107	14.291960940921072	13.817059668852387	14.195370404994096	14.498018559620837	14.675732679478086	14.422150251552749	14.0942162469973
ppa:PAS_chr3_0157	15.780525350189142	17.656852854589005	18.497094583465287	16.094027897015483	14.720716244190866	15.857335524405771	16.885938551124863	16.726031328999618	15.939622972202216	16.327699417985432
ppa:PAS_chr3_0156	16.402700090045272	No Data	15.460086880054972	15.298625758741538	16.026752891011764	16.63158818009438	No Data	15.209284831380204	15.456395402459629	15.928205698272084
F2QX96	15.1142104987444	12.814191567530854	13.422973911877635	14.368217355984951	14.924722815050426	15.314503173088127	12.76820593447184	13.342699059372372	14.120005418422434	14.451485566104711
F2QX97	11.402898470927074	17.261400132638514	17.54137151023572	16.509193167612985	15.86887058403946	15.690576716442372	17.85757871313919	16.436829452396363	16.763371444964417	16.30682602234815
ppa:PAS_chr3_0152	13.952982290149835	12.893173285058245	13.032009562484786	13.500302995855284	14.019026658159492	14.37807334489347	13.124269798569864	No Data	14.040417324222812	14.046908002788417
ppa:PAS_chr3_0150	21.70473784973904	21.35095320557045	21.195264359322	21.21479133913868	21.354464761196315	21.503596364078486	21.20710535229132	21.11201436144716	21.062000173699783	21.380982167421795
ppa:PAS_chr3_0148	13.251610984143191	12.718202775327663	13.646195897230063	13.230995824059038	13.354026704380676	13.367727742902533	13.140867987279623	13.403626847636197	13.39725120128976	13.50916767064641
ppa:PAS_chr3_0147	11.586988065617168	14.241064495481549	14.039910356800986	12.505991649912469	No Data	11.856904860182272	13.868485834152644	13.563979767432066	11.907562409777148	13.525638131495654
ppa:PAS_chr3_0144	18.497727604466	19.6265416709204	19.34677057154284	18.8932430114465	18.924748725650247	18.400577073346348	19.33703084535612	19.13208375141749	19.22833092946057	19.133792560231377
ppa:PAS_chr3_0143	19.72656222979713	19.01019718898992	18.99456527155863	18.92523342175408	19.210066348888155	19.675333084583265	18.98336410689461	18.918225879466867	18.8947433955149	19.20557626407854
ppa:PAS_chr3_0141	14.870164323828876	17.708816992445378	14.85906874883999	14.091433126428818	15.39250452776943	14.838030813280078	17.535231585742917	14.598942207356282	No Data	14.340462589667595
ppa:PAS_chr3_0140	16.641469904912043	15.056588105743508	14.967432087283798	15.296673439915422	16.078071955114023	16.21683391062543	15.479192246812216	15.236665331541865	15.498112081507038	16.248333842170133
ppa:PAS_chr3_0138	16.496432757656777	No Data	15.881036548532292	15.354963601874882	16.18489728087207	16.055769801142382	15.523421132780744	15.476083135589954	15.33818156266302	14.477003363754198
ppa:PAS_chr3_0136	No Data	12.227771188203668	11.482938525911488	14.427913437892276	No Data	13.252268119249788	10.982927531844767	No Data	No Data	13.762846217778844
